Lista CATSER;;;;;;;
Fonte: DW-Siasg;;;;;;;
Extração realizada em 30/03/2023;;;;;;;
({Tipo Material Serviço} = Serviço) E ({Sit Atual Mat Serv} = Ativo);;;;;;;
;;;;;;;
Tipo Material Serviço;Grupo Serviço;;Classe Material;;Codigo Material Serviço;;Sit Atual Mat Serv
Serviço;822;SERVI¿S DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR);'-7;INVALIDO;8737;AUDITORIA TECNICA EM PROCEDIMENTOS - AREA MEDICA;Ativo
Serviço;822;SERVI¿S DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR);'-7;INVALIDO;8745;AUDITORIA FINANCEIRA EM AREA MEDICA;Ativo
Serviço;822;SERVI¿S DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR);'-7;INVALIDO;8753;AUDITORIA TECNICA DE PROCEDIMENTOS - ODONTOLOGIA;Ativo
Serviço;822;SERVI¿S DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR);'-7;INVALIDO;8761;AUDITORIA FINANCEIRA EM AREA ODONTOLOGICA;Ativo
Serviço;822;SERVI¿S DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR);'-7;INVALIDO;17230;AUDITORIA - ATUARIAL;Ativo
Serviço;822;SERVI¿S DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR);'-7;INVALIDO;19771;COBRANCA / INFORMACAO CADASTRAL (CONSULTA, INCLUSAO E BAIXA)NOS SERVICOS DE PROTECAO AO CREDITO;Ativo
Serviço;822;SERVI¿S DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR);8221;CONTABILIDADE E SERVIÇOS DE AUDITORIA FINANCEIRA;19623;AUDITORIA AREA FINANCEIRA;Ativo
Serviço;823;SERVI¿S DE ASSESSORIA/CONSULTORIA RELACIONADOS A TRIBUTA¿O(TAXA¿O/IMPOSTOS);'-7;INVALIDO;3913;DESEMBARACO ALFANDEGARIO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;'-7;INVALIDO;4103;CONSULTORIA / ASSESSORIA - LOGISTICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;'-7;INVALIDO;4537;AUDITORIA EM AREA DE QUALIDADE;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;'-7;INVALIDO;8770;CONSULTORIA E ASSESSORIA - MEDICA GERAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;'-7;INVALIDO;8788;CONSULTORIA E ASSESSORIA - ODONTOLOGICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;'-7;INVALIDO;20591;CONSULTORIA E ASSESSORIA - ARQUITETURA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;'-7;INVALIDO;21288;CONSULTORIA E ASSESSORIA - FARMACEUTICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;'-7;INVALIDO;27596;SERVICOS ESPECIALIZADOS EM MODELAGEM DE PROCESSOS - BPM;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;744;CONSULTORIA E ASSESSORIA - ORGANIZACAO E METODOS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;752;CONSULTORIA E ASSESSORIA - ECONOMICO / FINANCEIRA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;760;CONSULTORIA E ASSESSORIA - CONTABIL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;779;CONSULTORIA E ASSESSORIA - FISCAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;787;CONSULTORIA E ASSESSORIA - TRIBUTARIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;795;CONSULTORIA E ASSESSORIA - JURIDICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;809;CONSULTORIA / ASSESSORIA - ENGENHARIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;817;CONSULTORIA E ASSESSORIA - MEIO AMBIENTE;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;825;CONSULTORIA E ASSESSORIA - QUALIDADE;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;841;CONSULTORIA E ASSESSORIA - RECURSOS HUMANOS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;850;CONSULTORIA E ASSESSORIA - ADMINISTRACAO DE MATERIAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;15601;CONSULTORIA E ASSESSORIA - COMUNICACAO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;15881;CONSULTORIA E ASSESSORIA - SETOR PUBLICO / PRIVADO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;16071;CONSULTORIA E ASSESSORIA - AERONAUTICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;16241;CONSULTORIA E ASSESSORIA - ERGONOMIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;16519;CONSULTORIA E ASSESSORIA - AR CONDICIONADO / QUALIDADE DO AR;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;19674;CONSULTORIA E ASSESSORIA - TERMONUCLEAR / TERMOELETRICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;19755;CONSULTORIA E ASSESSORIA - CERTIFICACAO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8311;SERVIÇOS DE CONSULTORIA EM GERÊNCIA/GESTÃO;30002;CONSULTORIA E ASSESSORIA EM NUTRICAO NOS SERVICOS DE ALIMENTACAO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8312;SERVIÇOS DE CONSULTORIA PRESTADO ÀS EMPRESAS;13781;CONSULTORIA TECNICA - DOCUMENTACAO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8313;SERVIÇOS DE CONSULTORIA CIENTÍFICA E TÉCNICA N.C.P;15440;CONSULTORIA E ASSESSORIA - CURSO TECNICO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8313;SERVIÇOS DE CONSULTORIA CIENTÍFICA E TÉCNICA N.C.P;22004;CONSULTORIA E ASSESSORIA TECNICA - TERAPIA CORPORAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8315;SERVIÇOS DE GERÊNCIA/GESTÃO EM INSTALAÇÕES DE INFORMÁTICA;13668;ESTUDOS E PROJETOS DE INSTALACAO DE REDE LOCAL DE MICROCOMPUTADOR;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8315;SERVIÇOS DE GERÊNCIA/GESTÃO EM INSTALAÇÕES DE INFORMÁTICA;13684;ESTUDOS E PROJETOS DE INSTALACAO DE REDE COMUNICACAO / LOCAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;19;ESTUDOS E PROJETOS VIABILIDADE TECNICO - ECONOMICA  DE  APROVEITAMENTO HIDRELETRICO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;27;ESTUDOS E PROJETOS DE VIABILIDADE TECNICO - ECONOMICA DE USINAS TERMOELETRICAS / TERMONUCLEARES / SOLAR FOTOVOTAICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;35;ESTUDOS E PROJETOS DE VIABILIDADE TECNICO - ECONOMICA DE UNIDADES INDUSTRIAIS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;43;ESTUDOS E PROJETOS VIABILIDADE TECNICO - ECONOMICA DE  RECURSOS NATURAIS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;51;ESTUDOS E PROJETOS URBANISTICOS / PAISAGISTICOS / ARQUITETO-NICOS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;60;ESTUDOS E PROJETOS DE ASSENTAMENTO POPULACIONAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;78;ESTUDOS E PROJETOS DE ARQUITETURA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;86;ESTUDOS E PROJETOS DE MEIO AMBIENTE - PLANO DIRETOR;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;94;ESTUDOS E PROJETOS DE MEIO AMBIENTE - AVALIACAO E ELABORACAODO RELATORIO DE IMPACTO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;108;ESTUDOS E PROJETOS DE MEIO AMBIENTE - CONFIABILIDADE E ANALISE DE RISCO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;116;ESTUDOS E PROJETOS DE MEIO AMBIENTE FISICO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;124;ESTUDOS E PROJETOS DE MEIO AMBIENTE BIOTICO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;132;ESTUDOS E PROJETOS DE MEIO AMBIENTE, SOCIO - ECONOMICO, CUL-TURAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;140;ESTUDOS E PROJETOS DE FUNDACOES DIRETAS E PROFUNDAS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;159;ESTUDOS E PROJETOS DE CORTES, ATERROS E ESCORAMENTOS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;167;ESTUDOS E PROJETOS DE REBAIXAMENTO DE LENCOL D'AGUA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;175;ESTUDOS E PROJETOS DE ESTRUTURAS -  CONCRETO ARMADO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;183;ESTUDOS E PROJETOS DE ESTRUTURAS -  CONCRETO PROTENDIDO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;191;ESTUDOS E PROJETOS DE ESTRUTURAS - METALICAS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;205;ESTUDOS E PROJETOS DE RECUPERACAO E REFORCO DE ESTRUTURAS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;213;ESTUDOS E PROJETOS DE INSTALACAO ELETRICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;221;ESTUDOS E PROJETOS DE INSTALACAO HIDRO-SANITARIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;230;ESTUDOS E PROJETOS DE INSTALACAO TELEFONICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;248;ESTUDOS E PROJETOS DE INSTALACAO DE GAS -  INSTALACOES  PRE-DIAIS / INDUSTRIAIS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;256;ESTUDOS E PROJETOS DE INSTALACAO ELETRONICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;264;ESTUDOS E PROJETOS - INSTALACOES PREDIAIS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;272;ESTUDOS E PROJETOS DE INSTALACAO DE SOM AMBIENTE;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;280;ESTUDOS E PROJETOS DE SANEAMENTO - CAPTACAO, ADUCAO E DISTRIBUICAO DE AGUA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;299;ESTUDOS E PROJETOS DE SANEAMENTO - TRATAMENTO DE AGUA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;302;ESTUDOS E PROJETOS DE SANEAMENTO - SISTEMA DE ESGOTO SANITARIO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;310;ESTUDOS E PROJETOS DE SANEAMENTO - TRATAMENTO DESPEJO SANITARIO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;329;ESTUDOS E PROJETOS DE SANEAMENTO - TRATAMENTO DESPEJO  INDUSTRIAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;337;ESTUDOS E PROJETOS DE SANEAMENTO - SISTEMA DE DRENAGEM PLUVIAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;345;ESTUDOS E PROJETOS DE SANEAMENTO - SISTEMA DE DRENAGEM INDUSTRIAL;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;353;ESTUDOS E PROJETOS DE TRATAMENTO DE REJEITOS RADIOATIVOS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;361;ESTUDOS E PROJETOS DE GEOTECNIA E GEOLOGIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;370;ESTUDOS E PROJETOS DE BARRAGENS E DIQUES;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;388;ESTUDOS E PROJETOS DE MODELO REDUZIDO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;396;ESTUDOS E PROJETOS DE OBRAS MARITIMAS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;400;ESTUDOS E PROJETOS DE HIDROLOGIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;418;ESTUDOS E PROJETOS DE HIDROGRAFIA E OCEANOGRAFIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;426;ESTUDOS E PROJETOS DE METEOROLOGIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;434;ESTUDOS E PROJETOS DE TUNEIS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;442;ESTUDOS E PROJETOS DE RODOVIAS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;450;ESTUDOS E PROJETOS DE FERROVIAS - PATIOS E TERMINAIS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;469;ESTUDOS E PROJETOS DE AEROPORTOS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;477;AR CONDICIONADO - ESTUDOS E PROJETOS DE SISTEMA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;485;ESTUDOS E PROJETOS DE SISTEMAS DE VENTILACAO E EXAUSTAO MECANICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;493;ESTUDOS E PROJETOS DE SISTEMAS DE AQUECIMENTO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;507;ESTUDOS E PROJETOS DE SISTEMAS DE REFRIGERACAO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;515;ESTUDOS E PROJETOS DE SISTEMAS DE TUBULACOES INDUSTRIAIS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;523;ESTUDOS E PROJETOS DE SISTEMAS DE PROTECAO CONTRA INCENDIO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;531;ESTUDOS E PROJETOS DE INSTRUMENTACAO E CONTROLE;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;566;ESTUDOS E PROJETOS DE INSTALACAO DE LINHAS DE DISTRIBUICAO  ENERGIA ELETRICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;574;ESTUDOS E PROJETOS DE SISTEMAS DE ATERRAMENTO E PROTECAO CONTRA DESCARGAS ATMOSFERICAS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;582;ESTUDOS E PROJETOS DE TELECOMUNICACOES - TRANSMISSAO;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;590;ESTUDOS E PROJETOS DE COMUTACAO TELEFONICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;604;ESTUDOS E PROJETOS DE COMUTACAO TELEGRAFICA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;612;ESTUDOS E PROJETOS DE COMUNICACAO DE DADOS;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;620;ESTUDOS E PROJETOS DE REDES DE TELECOMUNICACOES;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;639;ESTUDOS E PROJETOS DE SISTEMAS DE SINALIZACAO FERROVIARIA;Ativo
Serviço;831;SERVI¿S DE CONSULTORIA E DE GER¿CIA/GEST¿;8319;OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO;647;ESTUDOS E PROJETOS DE SISTEMAS DE SINALIZACAO MARITIMA;Ativo
